time,cwnd
64.2175,37.027
64.264,37.0541
64.3148,37.0811
64.3687,37.1081
64.4212,37.1351
64.473,37.1622
64.5284,37.1892
64.5846,37.2162
64.7426,21
64.7927,22
64.8444,23
64.8954,24
64.9473,25
65.0046,26
65.0599,27
65.1078,28
65.1613,29
65.2167,30
65.2676,31
65.3203,32
65.3692,33
65.4206,34
65.4746,35
65.5275,35.0286
65.5809,35.0571
65.6385,35.0857
65.6926,35.1143
65.7455,35.1429
65.7994,35.1714
65.8534,35.2
65.9035,35.2286
65.962,35.2571
66.0175,35.2857
66.0722,35.3143
66.1287,35.3429
66.1753,35.3714
66.2278,35.4
66.2806,35.4286
66.3293,35.4571
66.3821,35.4857
66.4337,35.5143
66.4859,35.5429
66.5529,35.5714
66.6026,35.6
66.6559,35.6286
66.7054,35.6571
66.7582,35.6857
66.9225,20
66.9716,21
67.0241,22
67.0772,23
67.1302,24
67.1925,25
67.2389,26
67.2884,27
67.3392,28
67.3907,29
67.4436,30
67.4949,31
67.5494,32
67.5988,33
67.6504,33.0303
67.7056,33.0606
67.7589,33.0909
67.8093,33.1212
67.8638,33.1515
67.9154,33.1818
67.9684,33.2121
68.0266,33.2424
68.0806,33.2727
68.1365,33.303
68.1898,33.3333
68.2427,33.3636
68.3066,33.3939
68.3642,33.4242
68.4126,33.4545
68.4656,33.4848
68.6405,19
68.6906,20
68.741,21
68.7926,22
68.8706,23
68.9312,24
68.9894,25
69.0375,26
69.09,27
69.1429,28
69.1918,29
69.2548,30
69.3138,31
69.3685,32
69.4196,33
69.4843,34
69.5383,34.0294
69.5905,34.0588
69.6419,34.0882
69.6969,34.1176
69.7536,34.1471
69.8065,34.1765
69.8578,34.2059
69.9123,34.2353
69.9664,34.2647
70.0209,34.2941
70.0858,34.3235
70.1363,34.3529
70.1903,34.3824
70.2403,34.4118
70.2925,34.4412
70.3459,34.4706
70.4019,34.5
70.4511,34.5294
70.5069,34.5588
70.5628,34.5882
70.6115,34.6176
70.6627,34.6471
70.8351,20
70.8865,21
70.9376,22
70.9893,23
71.0404,24
71.0938,25
71.1473,26
71.1973,27
71.2485,28
71.3035,29
71.3539,30
71.4039,31
71.4571,32
71.5092,33
71.5667,34
71.6165,35
71.6646,35.0286
71.7152,35.0571
71.7725,35.0857
71.8231,35.1143
71.8768,35.1429
71.9293,35.1714
71.9838,35.2
72.037,35.2286
72.2165,20
72.2461,21
72.2976,22
72.3506,23
72.4011,24
72.4534,25
72.5105,26
72.5613,27
72.6145,28
72.671,29
72.7274,30
72.7817,31
